날짜,고객사 ID,고객사명,고객사 그룹,제휴점 ID,제휴점명,제휴점 그룹,제휴점 유형,정산단위,수수료율,혼자결제,함께결제,정상거래,취소거래,관리자입력,거래 통계 합계,주문 수,고유 사용자 수,판매가격,식대/복지 포인트,포인트 단위,대장포인트,대장쿠폰,간편결제,포인트 사용 합계,고객사 청구 금액,제휴점 정산 금액,제휴점 수수료 금액,거래액,배송비,고객사 시/도,고객사 시/군/구,고객사 동/면,제휴점 시/도,제휴점 시/군/구,제휴점 동/면
2020-01-01,03B82F3E-624E-46FD-90EB-38F8016D1A36,브이엠웨어코리아(영우),미설정(기본그룹),,,,방문 제휴식당,,,73,0,73,0,0,73,73,31,806220,806220,원,0,0,0,806220,806220,788944,17276,806220,0,서울특별시,강남구,삼성동,,,
2020-01-01,4F1DB5DD-2E9F-44B5-A624-C46104D81AA4,굿모닝아이텍,미설정(기본그룹),,,,방문 제휴식당,,,378,915,1293,0,0,1293,650,152,13388300,13388300,원,0,0,0,13388300,13388300,13120534,267766,13388300,0,서울특별시,마포구,상암동,,,
2020-01-01,DCA54716-0894-37AE-23A0-BE661006D524,자이언트스텝(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,95,1195,1261,0,29,1290,397,161,9703900,9703900,원,0,0,0,9703900,9703900,9434524,269376,9703900,0,서울특별시,강남구,논현동,,,
2020-01-01,951DD8A2-D735-D5E9-10FD-263A414F4575,인코어드 테크놀로지스,미설정(기본그룹),,,,전화배달 제휴식당,,,0,4,4,0,0,4,1,4,32000,32000,원,0,0,0,32000,32000,31040,960,32000,0,서울특별시,강남구,논현동,,,
2020-01-01,076A65AE-A65D-8C9C-8F7A-AF4D683869BC,성원애드피아,미설정(기본그룹),,,,방문 제휴식당,,,7269,0,7268,1,0,7269,7269,368,58533300,58533300,원,0,0,0,58533300,58533300,57376788,1156512,58533300,0,서울특별시,성동구,성수동2가,,,
2020-01-01,46D63478-9AE7-4EF3-9ADB-53F72024EB12,일레븐코퍼레이션,미설정(기본그룹),,,,방문 제휴식당,,,181,227,407,0,1,408,251,30,4172600,4167400,원,5200,0,0,4172600,4167400,4091683,80917,4172600,0,서울특별시,중구,명동1가,,,
2020-01-01,F011EE4C-E657-4E1A-A3C7-5D66EC67B934,세안이엔씨,미설정(기본그룹),,,,방문 제휴식당,,,99,597,696,0,0,696,247,39,4177400,4177400,원,0,0,0,4177400,4177400,4071692,105708,4177400,0,서울특별시,강남구,대치동,,,
2020-01-01,CFE16693-130D-47FD-A803-3C2942A6DA07,린데코리아(용인사무실),미설정(기본그룹),,,,방문 제휴식당,,,541,616,1157,0,0,1157,711,90,9442650,9442650,원,0,0,0,9442650,9442650,9348222,94428,9442650,0,경기도,용인시 기흥구,농서동,,,
2020-01-01,47E1E95B-5BAA-3966-99DA-19927268C69A,한일카페트,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,43,0,43,0,0,43,43,25,294500,257400,원,37100,0,0,294500,257400,292670,1830,294500,0,서울특별시,강남구,논현동,,,
2020-01-01,0581F007-78FE-4582-9C74-64F5D62E7512,스킬서포트,미설정(기본그룹),,,,방문 제휴식당,,,91,6,97,0,0,97,94,24,660100,660100,원,0,0,0,660100,660100,646794,13306,660100,0,서울특별시,강남구,삼성동,,,
2020-01-01,0581F007-78FE-4582-9C74-64F5D62E7512,스킬서포트,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,11,2,13,0,0,13,12,11,86000,86000,원,0,0,0,86000,86000,86000,0,86000,0,서울특별시,강남구,삼성동,,,
2020-01-01,59EB9D1C-F816-427A-96F3-6F8B163EEC5A,순천시청,공공기관,,,,구내식당,,,4136,0,4136,0,0,4136,4136,467,16544000,16544000,원,0,0,0,16544000,16544000,16544000,0,16544000,0,전라남도,순천시,장천동,,,
2020-01-01,5BA6CB8B-094F-4E7E-9E33-974AD63DEBDF,컬럼비아스포츠웨어코리아(x),미설정(기본그룹),,,,배달식사,,,199,0,173,26,0,199,199,36,894000,894000,원,0,0,0,894000,894000,822480,71520,894000,0,서울특별시,동대문구,장안동,,,
2020-01-01,808238BE-25F8-4BA6-B1FE-F066BFC2EF77,엔드림,엔드림,,,,방문 제휴식당,,,1107,3226,4322,7,4,4333,2122,187,32771200,32771200,원,0,0,0,32771200,32771200,32279331,491869,32771200,0,서울특별시,송파구,가락동,,,
2020-01-01,41695053-BFCC-45EA-B30F-52392066023E,이주형테스트회사_상용,현대벤디스,,,,방문 제휴식당,,,10,0,6,4,0,10,10,3,35001,35001,원,0,0,0,35001,35001,35001,0,35001,0,,,,,,
2020-01-01,8F7B1284-766F-4C05-9C97-8290B0C19524,MBK코퍼레이션,미설정(기본그룹),,,,방문 제휴식당,,,466,76,541,1,0,542,495,30,3175220,3175220,원,0,0,0,3175220,3175220,3117757,57463,3175220,0,서울특별시,용산구,한강로2가,,,
2020-01-01,CD7DF1E1-DFEE-07B9-EAD4-E3DA68325874,에비드넷,미설정(기본그룹),,,,방문 제휴식당,,,44,49,93,0,0,93,62,23,610700,610700,원,0,0,0,610700,610700,592659,18041,610700,0,경기도,성남시 분당구,삼평동,,,
2020-01-01,42312D70-90F6-C310-7CD3-53AEBFA05E8F,루비큐브,미설정(기본그룹),,,,방문 제휴식당,,,116,1027,1143,0,0,1143,400,48,8616300,8616300,원,0,0,0,8616300,8616300,8503896,112404,8616300,0,경기도,성남시 분당구,정자동,,,
2020-01-01,91EFD93A-25E1-4345-804A-087D3D8F4EC6,빅히트엔터테인먼트(하이브),하이브,,,,방문 제휴식당,,,368,0,367,1,0,368,368,23,3416550,3416550,원,0,0,0,3416550,3416550,3365086,51464,3416550,0,서울특별시,강남구,신사동,,,
2020-01-01,9844A9FF-A7C7-46CF-A939-BC35449398A1,엔씨소프트서비스,미설정(기본그룹),,,,방문 제휴식당,,,973,2059,3028,4,0,3032,1627,138,20023450,20023450,원,0,0,0,20023450,20023450,19621150,402300,20023450,0,부산광역시,동구,초량동,,,
2020-01-01,55B4E1E5-F8B5-15F5-BFEB-57F6887FAC08,에어부산(부산지점),금호아시아나,,,,방문 제휴식당,,,100,89,189,0,0,189,133,9,1268000,245,장,0,0,0,245,1268000,1268000,0,1268000,0,부산광역시,강서구,대저2동,,,
2020-01-01,CA36DB82-AC8E-79B2-A76E-5C44E6D24EF7,가온미디어,가온미디어,,,,방문 제휴식당,,,3096,7474,10562,4,4,10570,5082,444,51023200,50965700,원,0,0,0,50965700,62928816,62928816,0,62928816,0,경기도,성남시 분당구,야탑동,,,
2020-01-01,7DE064B0-0265-4876-84D8-C0D0EC65A9EE,일본항공(x),미설정(기본그룹),,,,방문 제휴식당,,,238,0,238,0,0,238,238,17,1180000,295,장,0,0,0,295,1180000,1180000,0,1180000,0,부산광역시,중구,중앙동3가,,,
2020-01-01,3F79C0A7-7D8E-462F-8397-4D752767AFEA,빌리프랩,하이브,,,,방문 제휴식당,,,589,0,589,0,0,589,589,17,5519700,5519700,원,0,0,0,5519700,5519700,5417378,102322,5519700,0,서울특별시,강남구,대치동,,,
2020-01-01,FD5CA8ED-93F2-4346-BB46-67243C7AED0D,큐리오시스,미설정(기본그룹),,,,방문 제휴식당,,,21,232,253,0,0,253,77,24,2605200,2605200,원,0,0,0,2605200,2605200,2553831,51369,2605200,0,서울특별시,강남구,역삼동,,,
2020-01-01,2C20E5C1-804B-4C2B-A59B-3799C8530061,로보티즈(x),미설정(기본그룹),,,,방문 제휴식당,,,3876,2516,6377,12,3,6392,4565,129,35387400,34795230,원,592170,0,0,35387400,34795230,34451267,936133,35387400,0,서울특별시,강서구,마곡동,,,
2020-01-01,221319E8-7E03-4324-9281-833B97879EF1,에이스디엔시,에이스건설,,,,방문 제휴식당,,,98,131,229,0,0,229,127,16,1590800,1590800,원,0,0,0,1590800,1590800,1566421,24379,1590800,0,서울특별시,영등포구,문래동3가,,,
2020-01-01,B8C8035A-5C05-517B-824B-E75887C03C08,크나우프 석고보드,미설정(기본그룹),,,,방문 제휴식당,,,460,431,886,5,0,891,606,52,7591850,7540950,원,50900,0,0,7591850,7540950,7469136,122714,7591850,0,서울특별시,강남구,삼성동,,,
2020-01-01,5E84D9E9-7F13-94DE-6238-B549E2D02DD7,한미사이언스,한미약품,,,,방문 제휴식당,,,495,646,1141,0,0,1141,635,82,8997502,8997502,원,0,0,0,8997502,8997502,8777203,220299,8997502,0,서울특별시,송파구,방이동,,,
2020-01-01,47FB8BCD-882F-449C-B897-9F3805182A3D,에너솔라,미설정(기본그룹),,,,방문 제휴식당,,,501,830,1331,0,0,1331,704,85,12330950,12330950,원,0,0,0,12330950,12330950,11964723,366227,12330950,0,서울특별시,송파구,문정동,,,
2020-01-01,951DD8A2-D735-D5E9-10FD-263A414F4575,인코어드 테크놀로지스,미설정(기본그룹),,,,방문 제휴식당,,,51,429,480,0,0,480,171,33,3311800,3311800,원,0,0,0,3311800,3311800,3283392,28408,3311800,0,서울특별시,강남구,논현동,,,
2020-01-01,003DE046-A1AA-496F-9564-5E386F50F1EE,나인엠인터렉티브(x),미설정(기본그룹),,,,방문 제휴식당,,,78,442,520,0,0,520,186,28,4183800,3935300,원,248500,0,0,4183800,3935300,4105964,77836,4183800,0,서울특별시,강남구,삼성동,,,
2020-01-01,08CA2A49-ED20-AC79-9592-60DC56555800,에이아이엑스랩,미설정(기본그룹),,,,방문 제휴식당,,,2,112,114,0,0,114,29,10,944000,944000,원,0,0,0,944000,944000,917111,26889,944000,0,서울특별시,강남구,논현동,,,
2020-01-01,28B16293-9886-4C10-AC15-1C791E71DF31,애드포스인사이트,미설정(기본그룹),,,,방문 제휴식당,,,91,47,138,0,0,138,108,13,1363108,1363108,원,0,0,0,1363108,1363108,1335840,27268,1363108,0,서울특별시,중구,저동1가,,,
2020-01-01,8539888F-F6CA-48E3-95AD-4310BAD535AD,텔라이프(x),미설정(기본그룹),,,,방문 제휴식당,,,91,50,141,0,0,141,109,21,2733400,2733400,원,0,0,0,2733400,2733400,2678732,54668,2733400,0,서울특별시,마포구,공덕동,,,
2020-01-01,F810A6A2-1E14-DAD0-D0AE-654641DD532A,아이엠아이,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,139,139,0,0,139,34,16,905800,905800,원,0,0,0,905800,905800,878626,27174,905800,0,서울특별시,강남구,논현동,,,
2020-01-01,C9BE697D-2DBB-447E-9FFE-5B4F0D69CC03,동남에어버스,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,41,0,41,0,0,41,41,25,395000,79,장,0,0,0,79,395000,395000,0,395000,0,서울특별시,강서구,오쇠동,,,
2020-01-01,17DBD2C6-516C-47EF-BA26-EDFCFAC93E59,아난티코브,아난티,,,,방문/전화배달 제휴식당,,,102,0,102,0,0,102,102,28,687800,687800,원,0,0,0,687800,687800,664366,23434,687800,0,서울특별시,강남구,논현동,,,
2020-01-01,886A0C5A-60F6-4A2C-871B-64F6AF593AE0,블랙홀릭,미설정(기본그룹),,,,방문 제휴식당,,,180,970,1146,2,2,1150,449,65,9090900,9090900,원,0,0,0,9090900,9090900,8823043,267857,9090900,0,서울특별시,강서구,마곡동,,,
2020-01-01,9F6793A3-5CD9-4F20-ADE9-9977836BDF9D,링게임즈,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,6,134,140,0,0,140,37,24,1257000,1257000,원,0,0,0,1257000,1257000,1219290,37710,1257000,0,서울특별시,서초구,서초동,,,
2020-01-01,AAF87365-9628-4019-B1ED-8E20824AD3D2,신세계 상품과학연구소,신세계,,,,방문/전화배달 제휴식당,,,0,59,59,0,0,59,16,15,536500,536500,원,0,0,0,536500,536500,525770,10730,536500,0,서울특별시,중구,충무로1가,,,
2020-01-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,배달식사,,,24,0,22,2,0,24,24,6,128100,128100,원,0,0,0,128100,128100,117852,10248,128100,0,서울특별시,강남구,역삼동,,,
2020-01-01,19445C3C-5263-CA8F-6816-1CB8A1075D38,일진커뮤니케이션(x),일진커뮤니케이션,,,,방문/전화배달 제휴식당,,,12,0,12,0,0,12,12,6,88000,88000,원,0,0,0,88000,88000,85360,2640,88000,0,서울특별시,강남구,논현동,,,
2020-01-01,731AC448-3E6F-590A-5E9D-7CE01204C126,콤텍정보통신,콤텍시스템,,,,방문/전화배달 제휴식당,,,11,0,11,0,0,11,11,6,60500,60500,원,0,0,0,60500,60500,59290,1210,60500,0,서울특별시,영등포구,대림동,,,
2020-01-01,776E48C6-6008-E30E-C5F2-EB555E0239C0,니오스트림인터랙티브,미설정(기본그룹),,,,배달식사,,,26,0,25,1,0,26,26,4,143100,143100,원,0,0,0,143100,143100,131652,11448,143100,0,서울특별시,강남구,역삼동,,,
2020-01-01,BD20BB42-8B81-4665-A7A7-7ED3AC7E95E7,아난티,아난티,,,,POS(KFC),,,14,0,14,0,0,14,14,11,95300,95300,원,0,0,0,95300,95300,92154,3146,95300,0,서울특별시,강남구,논현동,,,
2020-01-01,B91284FC-B60F-7412-05DF-BF11A14C9072,강스템바이오텍,강스템바이오텍,,,,전화배달 제휴식당,,,0,34,34,0,0,34,9,14,237000,237000,원,0,0,0,237000,237000,234630,2370,237000,0,서울특별시,강남구,대치동,,,
2020-01-01,297D8F3A-20B7-4954-B2A6-F0736A4D3557,코리아스타트업포럼,미설정(기본그룹),,,,방문 제휴식당,,,4,3,7,0,0,7,5,4,69500,69500,원,0,0,0,69500,69500,67565,1935,69500,0,서울특별시,서초구,서초동,,,
2020-01-01,2EE1C123-D731-7200-B59A-B7EFDF6EAE03,에이스건설,에이스건설,,,,방문/전화배달 제휴식당,,,6,4,10,0,0,10,8,6,46700,46700,원,0,0,0,46700,46700,45999,701,46700,0,서울특별시,영등포구,문래동3가,,,
2020-01-01,19445C3C-5263-CA8F-6816-1CB8A1075D38,일진커뮤니케이션(x),일진커뮤니케이션,,,,POS(MMTHC),,,6,0,6,0,0,6,6,3,20300,16600,원,3700,0,0,20300,16600,19691,609,20300,0,서울특별시,강남구,논현동,,,
2020-01-01,91970FF1-4A60-5370-BE53-E6E0BEDE3FBC,키위커뮤니케이션(x),미설정(기본그룹),,,,POS(MMTHC),,,3,0,3,0,0,3,3,2,14900,14700,원,200,0,0,14900,14700,14453,447,14900,0,서울특별시,강남구,논현동,,,
2020-01-01,1700B05E-0D01-4F95-B653-11BF7D9C6114,소프트센,미설정(기본그룹),,,,방문 제휴식당,,,5,0,5,0,0,5,5,3,27500,27500,원,0,0,0,27500,27500,26950,550,27500,0,서울특별시,영등포구,대림3동,,,
2020-01-01,306C0494-C8C0-8542-D0A4-D2C2530E0B40,국민의힘(x),미설정(기본그룹),,,,POS(KFC),,,3,2,5,0,0,5,4,3,82200,82200,원,0,0,0,82200,82200,79485,2715,82200,0,서울특별시,영등포구,여의도동,,,
2020-01-01,7E13200C-61F4-4B61-81E1-1D1F54A8EF8A,이뮨앱스(x),미설정(기본그룹),,,,방문 제휴식당,,,54,0,54,0,0,54,54,3,600000,600000,원,0,0,0,600000,600000,586925,13075,600000,0,서울특별시,송파구,문정동,,,
2020-01-01,9B51C479-931C-47A8-AD8C-B9E0890B5817,회사(구내식당),현대벤디스,,,,구내식당,,,13,0,1,12,0,13,13,1,5000,1,원,0,0,0,1,5000,5000,0,5000,0,서울특별시,강남구,삼성동,,,
2020-01-01,21F00BE3-5DBA-9D83-A15B-E6892DBB4758,BAUM CM,미설정(기본그룹),,,,큐피콘,,,3,0,3,0,0,3,3,1,77000,77000,원,0,0,0,77000,77000,77000,0,77000,0,서울특별시,송파구,문정동,,,
2020-01-01,5FF61FAD-C242-42F5-B706-C1398AB13BD4,한국건강증진개발원(x),미설정(기본그룹),,,,방문 제휴식당,,,135,128,262,0,1,263,187,88,1514740,1514740,원,0,0,0,1514740,1514740,1483581,31159,1514740,0,서울특별시,중구,충무로3가,,,
2020-01-01,ACAC6205-016C-13A4-AC1D-0268F6CE6374,진에어,진에어,,,,방문 제휴식당,,,10681,552,11197,31,5,11233,10902,1458,92669500,16868,장,0,0,0,16868,92669500,92669500,0,92669500,0,,,,,,
2020-01-01,E7466888-E317-45DC-A961-32EEA160F1D8,씨제이이엔엠(동대문),CJ,,,,POS(KFC),,,68,0,68,0,0,68,68,53,625600,625600,원,0,0,0,625600,625600,604941,20659,625600,0,서울특별시,중구,쌍림동,,,
2020-01-01,2C5A8A07-2879-4F62-A322-C27CD54EF465,HS애드,미설정(기본그룹),,,,방문 제휴식당,,,513,1543,2048,4,4,2056,946,414,15429300,15429300,원,0,0,0,15429300,15429300,15120714,308586,15429300,0,서울특별시,마포구,공덕동,,,
2020-01-01,7BA49326-128E-462D-9789-EEA06211FE7A,지앤비교육,미설정(기본그룹),,,,방문 제휴식당,,,0,13,13,0,0,13,2,13,116700,116700,원,0,0,0,116700,116700,115533,1167,116700,0,서울특별시,강남구,대치동,,,
2020-01-01,DF14C144-7EFC-D260-A819-0BEFE0025DD0,환인제약,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,21,0,21,0,0,21,21,8,80500,80500,원,0,0,0,80500,80500,78085,2415,80500,0,서울특별시,송파구,문정동,,,
2020-01-01,1FED44FD-6753-437F-8827-738C98E553D5,다올저축은행,미설정(기본그룹),,,,방문 제휴식당,,,103,174,277,0,0,277,156,93,2620310,2620310,원,0,0,0,2620310,2620310,2570907,49403,2620310,0,서울특별시,강남구,대치동,,,
2020-01-01,42AE412D-E4B8-4D54-8FA1-FF6967A63C97,심플프로젝트컴퍼니,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,62,28,90,0,0,90,75,34,808200,808200,원,0,0,0,808200,808200,796051,12149,808200,0,서울특별시,종로구,사직동,,,
2020-01-01,A4335E89-40C1-915B-52B0-4A25F0E74A85,제이에이에스(x),공항,,,,방문/전화배달 제휴식당,,,60,12,72,0,0,72,62,36,610000,122,장,0,0,0,122,610000,610000,0,610000,0,서울특별시,강서구,공항동,,,
2020-01-01,50E4B5C4-5956-5141-7107-8BEED975CCE1,하이퍼커넥트 (x),미설정(기본그룹),,,,POS(KFC),,,94,27,121,0,0,121,105,81,1024380,999000,원,25380,0,0,1024380,999000,990532,33848,1024380,0,서울특별시,강남구,삼성동,,,
2020-01-01,D0EC8E70-6D10-3B81-4581-67EBB5B1D3B2,케이티나스미디어,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,45,173,215,3,0,218,94,125,1498100,1498100,원,0,0,0,1498100,1498100,1458135,39965,1498100,0,서울특별시,강남구,역삼동,,,
2020-01-01,854D5F55-4864-A684-C200-5BCF791C60DF,카카오엔터테인먼트(x),카카오,,,,구내식당,,,824,0,824,0,0,824,824,170,4944000,4944000,원,0,0,0,4944000,4944000,4944000,0,4944000,0,경기도,성남시 분당구,삼평동,,,
2020-01-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,방문 제휴식당,,,906,68,973,1,0,974,936,49,9559740,9559740,원,0,0,0,9559740,9559740,9308300,251440,9559740,0,서울특별시,강남구,역삼동,,,
2020-01-01,AF394E70-B719-9080-E4A0-894B55E1A512,인스터,미설정(기본그룹),,,,방문 제휴식당,,,24,68,92,0,0,92,43,33,917500,917500,원,0,0,0,917500,917500,888882,28618,917500,0,서울특별시,강남구,논현동,,,
2020-01-01,D664FF84-D1E0-4BFB-8080-5A780181FE01,프레시지,프레시지,,,,방문/전화배달 제휴식당,,,76,236,312,0,0,312,138,126,2087900,2087900,원,0,0,0,2087900,2087900,2037314,50586,2087900,0,서울특별시,강남구,대치동,,,
2020-01-01,E5C0AEE5-C10E-242C-B05E-0BF3F6CE0E58,삼림엔지니어링,미설정(기본그룹),,,,방문 제휴식당,,,54,201,255,0,0,255,108,50,1673900,1673900,원,0,0,0,1673900,1673900,1629890,44010,1673900,0,서울특별시,송파구,문정동,,,
2020-01-01,E53BBC8A-991A-8135-8959-CC6E8C19D6B4,삼우씨엠건축사사무소,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,31,6,37,0,0,37,33,13,298900,298900,원,0,0,0,298900,298900,289933,8967,298900,0,서울특별시,송파구,잠실동,,,
2020-01-01,A5C29675-467F-4310-BB87-3A8755F5788C,한국수출입은행,미설정(기본그룹),,,,방문 제휴식당,,,144,125,266,0,3,269,188,140,2547200,2547200,원,0,0,0,2547200,2547200,2507868,39332,2547200,0,서울특별시,영등포구,여의도동,,,
2020-01-01,42AE412D-E4B8-4D54-8FA1-FF6967A63C97,심플프로젝트컴퍼니,미설정(기본그룹),,,,배달식사,,,296,0,248,48,0,296,296,36,1507400,1507400,원,0,0,0,1507400,1507400,1386808,120592,1507400,0,서울특별시,종로구,사직동,,,
2020-01-01,A6CA372B-3693-8D44-D85B-D7E0F3E323EC,서울오션아쿠아리움,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,28,12,40,0,0,40,32,30,397100,397100,원,0,0,0,397100,397100,397100,0,397100,0,서울특별시,강남구,삼성동,,,
2020-01-01,97B301F9-DAE4-29A1-83BD-F2ECA5B57194,빗썸,빗썸,,,,방문/전화배달 제휴식당,,,14,98,112,0,0,112,43,65,1026000,1026000,원,0,0,0,1026000,1026000,995220,30780,1026000,0,서울특별시,강남구,역삼동,,,
2020-01-01,ABE5E635-C1C0-4A98-9C15-BA79CE4303E7,게임펍(x),미설정(기본그룹),,,,방문 제휴식당,,,104,0,104,0,0,104,104,24,916100,916100,원,0,0,0,916100,916100,900217,15883,916100,0,,,,,,
2020-01-01,306C0494-C8C0-8542-D0A4-D2C2530E0B40,국민의힘(x),미설정(기본그룹),,,,방문 제휴식당,,,96,2,98,0,0,98,97,34,2406200,2406200,원,0,0,0,2406200,2406200,2362258,43942,2406200,0,서울특별시,영등포구,여의도동,,,
2020-01-01,BF57B537-3B95-41BA-3949-90CF0FB929E1,대림케어,대림,,,,방문/전화배달 제휴식당,,,5,15,20,0,0,20,9,12,181000,181000,원,0,0,0,181000,181000,175570,5430,181000,0,서울특별시,영등포구,영등포동7가,,,
2020-01-01,2DAD27B2-EF4B-8A77-6B5C-A97FEFCD1DC4,메쉬코리아(x),미설정(기본그룹),,,,배달식사,,,218,0,206,12,0,218,218,29,1138800,1138800,원,0,0,0,1138800,1138800,1047696,91104,1138800,0,서울특별시,강남구,대치동,,,
2020-01-01,47A4C1A8-DD61-E928-239A-A11813E6C01E,핀크,미설정(기본그룹),,,,방문 제휴식당,,,219,0,219,0,0,219,219,53,2023990,2023990,원,0,0,0,2023990,2023990,1975555,48435,2023990,0,서울특별시,중구,다동,,,
2020-01-01,B1328A6F-8312-4FA8-8448-B1575B7CB4B1,에스에이엠티,에스에이엠티,,,,방문 제휴식당,,,67,568,635,0,0,635,195,80,6565800,6565800,원,0,0,0,6565800,6565800,6434484,131316,6565800,0,서울특별시,강남구,대치동,,,
2020-01-01,91970FF1-4A60-5370-BE53-E6E0BEDE3FBC,키위커뮤니케이션(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,25,0,25,0,0,25,25,16,191500,191500,원,0,0,0,191500,191500,185755,5745,191500,0,서울특별시,강남구,논현동,,,
2020-01-01,3CF4D3AC-C7BD-1590-6A63-B146AF4E6630,포스트포나인즈,미설정(기본그룹),,,,전화배달 제휴식당,,,8,99,107,0,0,107,44,29,833400,833400,원,0,0,0,833400,833400,818788,14612,833400,0,서울특별시,강남구,논현동,,,
2020-01-01,2F350677-EEFD-4021-896A-0511B5DF58B1,엔텔스랩스,미설정(기본그룹),,,,방문 제휴식당,,,36,27,63,0,0,63,48,22,478910,478910,원,0,0,0,478910,478910,468184,10726,478910,0,서울특별시,성동구,성수동2가,,,
